seller_id,seller_name,state,city,seller_rating,total_products_listed,joined_date,seller_tier,fulfillment_type,gst_registered,return_acceptance_rate
SELL01287,Patel Enterprises,Tamil Nadu,Salem,4.6,712,2022-09-16 05:02:35,Standard,Self Ship,True,0.802
SELL01288,Reddy Mart,Delhi,New Delhi,4.4,242,2024-03-17 21:21:20,Preferred,Easy Ship,True,0.89
SELL01289,Shah Mart,Gujarat,Ahmedabad,4.4,444,2024-02-23 17:12:39,Standard,FlipMart Fulfilled,False,0.943
SELL01290,Kapoor Retail,Gujarat,Ahmedabad,3.7,130,2023-09-28 05:01:02,Elite,FlipMart Fulfilled,True,0.961
SELL01291,Malhotra Trading,Maharashtra,Mumbai,4.6,484,2022-06-14 23:56:17,Standard,FlipMart Fulfilled,True,0.874
SELL01292,Yadav Mart,Delhi,Lajpat Nagar,3.1,194,2022-07-16 04:47:48,Preferred,Self Ship,True,0.86
SELL01293,Verma Stores,Punjab,Jalandhar,4.1,450,2023-04-13 01:28:03,Platinum,Self Ship,True,0.914
SELL01294,Kapoor Retail,Uttar Pradesh,Agra,4.6,507,2023-11-29 17:02:39,Standard,FlipMart Fulfilled,True,0.958
SELL01295,Gupta Mart,Tamil Nadu,Chennai,4.0,148,2022-05-23 19:20:37,Standard,FlipMart Fulfilled,True,0.922
SELL01296,Yadav Mart,Rajasthan,Jodhpur,3.3,614,2023-02-02 17:15:46,Standard,FlipMart Fulfilled,False,0.889
SELL01297,Pandey Mart,Telangana,Warangal,3.8,417,2021-08-16 13:25:10,Standard,FlipMart Fulfilled,True,0.989
SELL01298,Gupta Trading,Delhi,New Delhi,4.7,642,2023-11-12 13:57:10,Preferred,FlipMart Fulfilled,True,0.853
SELL01299,Banerjee Enterprises,Maharashtra,Pune,3.6,119,2021-06-07 06:01:33,Standard,FlipMart Fulfilled,True,0.92
SELL01300,Garg Trading,Maharashtra,Nashik,4.7,632,2021-01-12 20:44:59,Preferred,FlipMart Fulfilled,True,0.895
SELL01301,Pandey Enterprises,Punjab,Jalandhar,4.5,163,2021-06-23 10:26:47,Standard,FlipMart Fulfilled,False,0.924
SELL01302,Mehta Enterprises,Maharashtra,Mumbai,4.7,569,2021-05-06 02:40:00,Elite,Self Ship,False,0.787
SELL01303,Sharma Stores,Gujarat,Surat,4.4,61,2021-03-18 02:46:35,Preferred,FlipMart Fulfilled,True,0.956
SELL01304,Gupta Trading,Maharashtra,Pune,4.4,249,2021-02-07 21:17:55,Standard,Self Ship,True,0.886
SELL01305,Iyer Enterprises,Delhi,Lajpat Nagar,3.9,342,2021-04-23 12:07:09,Preferred,FlipMart Fulfilled,False,0.966
SELL01306,Kumar Trading,Karnataka,Bengaluru,4.5,164,2022-10-18 03:01:00,Elite,Self Ship,True,0.977
SELL01307,Gupta Mart,Telangana,Nizamabad,2.7,60,2022-06-01 00:46:01,Standard,FlipMart Fulfilled,True,0.926
SELL01308,Garg Trading,Maharashtra,Mumbai,3.5,283,2023-04-14 10:14:57,Preferred,FlipMart Fulfilled,True,0.903
SELL01309,Reddy Retail,Rajasthan,Udaipur,3.1,733,2021-09-11 15:52:19,Elite,FlipMart Fulfilled,True,0.867
SELL01310,Malhotra Retail,Kerala,Thrissur,4.1,453,2023-07-12 15:10:30,Standard,FlipMart Fulfilled,True,0.908
SELL01311,Sharma Stores,Gujarat,Rajkot,4.6,436,2022-05-31 22:51:24,Standard,FlipMart Fulfilled,True,0.809
SELL01312,Rao Retail,Maharashtra,Nagpur,3.6,713,2022-02-27 15:59:52,Preferred,Easy Ship,True,0.796
SELL01313,Patel Enterprises,Maharashtra,Nagpur,3.4,317,2023-03-26 12:14:34,Preferred,FlipMart Fulfilled,True,0.896
SELL01314,Reddy Retail,Gujarat,Vadodara,3.4,654,2023-03-17 19:31:13,Preferred,FlipMart Fulfilled,True,0.936
SELL01315,Reddy Stores,Maharashtra,Nagpur,3.9,142,2024-03-08 05:35:58,Preferred,FlipMart Fulfilled,True,0.862
SELL01316,Kumar Enterprises,Madhya Pradesh,Bhopal,5.0,290,2023-09-08 20:48:09,Standard,Easy Ship,True,0.872
SELL01317,Tiwari Retail,Rajasthan,Jaipur,3.9,608,2023-04-07 04:04:58,Platinum,FlipMart Fulfilled,True,0.8
SELL01318,Iyer Retail,Telangana,Karimnagar,3.7,488,2021-06-17 06:36:32,Preferred,FlipMart Fulfilled,True,0.903
SELL01319,Banerjee Mart,Delhi,New Delhi,4.4,622,2022-01-24 02:46:48,Standard,FlipMart Fulfilled,True,0.965
SELL01320,Bajaj Enterprises,Karnataka,Mangaluru,4.7,378,2021-07-12 06:20:20,Preferred,Self Ship,True,0.828
SELL01321,Tiwari Enterprises,Rajasthan,Jodhpur,5.0,296,2022-12-11 01:30:07,Preferred,FlipMart Fulfilled,True,0.882
SELL01322,Singh Stores,Kerala,Thrissur,2.8,169,2023-09-12 05:32:38,Preferred,FlipMart Fulfilled,True,0.967
SELL01323,Das Stores,Tamil Nadu,Chennai,3.9,513,2023-08-03 02:40:35,Elite,FlipMart Fulfilled,True,0.942
SELL01324,Reddy Retail,Delhi,Rohini,3.3,24,2023-08-17 14:26:37,Standard,FlipMart Fulfilled,True,0.825
SELL01325,Agarwal Mart,Maharashtra,Nashik,4.3,280,2022-12-03 07:20:40,Elite,Easy Ship,True,0.852
SELL01326,Nair Trading,Telangana,Hyderabad,4.3,366,2021-04-01 13:17:37,Standard,FlipMart Fulfilled,True,0.806
SELL01327,Sharma Enterprises,Maharashtra,Nashik,4.2,710,2022-12-17 14:14:40,Standard,FlipMart Fulfilled,False,0.767
SELL01328,Garg Stores,Telangana,Nizamabad,4.7,647,2023-03-19 02:09:52,Preferred,Self Ship,True,0.83
SELL01329,Yadav Retail,Karnataka,Bengaluru,4.1,136,2022-02-28 09:50:14,Preferred,Self Ship,True,0.925
SELL01330,Bajaj Stores,Tamil Nadu,Coimbatore,3.7,383,2022-01-25 14:49:57,Standard,Self Ship,True,0.85
SELL01331,Shah Retail,Uttar Pradesh,Lucknow,4.8,448,2023-06-04 23:50:24,Preferred,Self Ship,True,0.827
SELL01332,Agarwal Enterprises,West Bengal,Durgapur,3.7,68,2021-10-10 23:08:40,Elite,FlipMart Fulfilled,True,0.95
SELL01333,Banerjee Retail,Rajasthan,Udaipur,4.3,44,2022-09-13 08:34:33,Standard,FlipMart Fulfilled,True,0.946
SELL01334,Mishra Mart,Telangana,Karimnagar,4.2,665,2021-06-09 23:59:36,Preferred,FlipMart Fulfilled,True,1.0
SELL01335,Das Retail,Delhi,New Delhi,3.3,661,2023-06-14 08:50:38,Standard,FlipMart Fulfilled,True,0.85
SELL01336,Joshi Enterprises,Karnataka,Mangaluru,5.0,607,2024-01-20 16:30:08,Standard,FlipMart Fulfilled,True,0.82
SELL01337,Tiwari Retail,Delhi,Rohini,3.8,795,2021-01-03 04:10:09,Preferred,Self Ship,True,0.8
SELL01338,Tiwari Trading,Maharashtra,Nashik,4.9,527,2021-05-01 12:59:15,Standard,FlipMart Fulfilled,True,0.86
SELL01339,Singh Stores,Tamil Nadu,Coimbatore,5.0,41,2023-05-23 04:41:46,Preferred,Self Ship,True,0.814
SELL01340,Sharma Trading,Kerala,Thrissur,3.7,272,2021-03-08 20:08:41,Preferred,FlipMart Fulfilled,True,0.94
SELL01341,Banerjee Enterprises,Rajasthan,Jodhpur,3.2,282,2021-08-07 08:44:05,Standard,FlipMart Fulfilled,True,0.791
SELL01342,Rao Enterprises,Karnataka,Mysuru,4.6,637,2024-01-06 08:14:47,Standard,Self Ship,True,0.83
SELL01343,Yadav Trading,Delhi,Rohini,3.9,117,2021-10-04 16:35:52,Standard,FlipMart Fulfilled,True,0.793
SELL01344,Malhotra Mart,Gujarat,Ahmedabad,3.3,627,2022-07-29 06:38:58,Elite,FlipMart Fulfilled,True,0.867
SELL01345,Banerjee Trading,Maharashtra,Nashik,2.6,340,2022-06-22 01:59:31,Elite,Easy Ship,True,0.88
SELL01346,Mehta Trading,Maharashtra,Mumbai,3.8,714,2022-06-07 07:21:44,Standard,Self Ship,True,0.69
SELL01347,Verma Stores,Maharashtra,Mumbai,3.6,362,2021-12-12 04:25:38,Standard,Self Ship,True,0.822
SELL01348,Pandey Trading,Rajasthan,Udaipur,4.3,794,2022-11-28 13:53:58,Preferred,FlipMart Fulfilled,True,0.748
SELL01349,Tiwari Trading,Gujarat,Ahmedabad,4.1,653,2022-07-30 08:18:21,Elite,FlipMart Fulfilled,True,0.9
SELL01350,Bajaj Trading,Maharashtra,Mumbai,4.3,234,2021-09-13 12:16:00,Standard,FlipMart Fulfilled,True,1.0
SELL01351,Yadav Mart,Gujarat,Rajkot,3.9,215,2023-12-05 05:19:05,Standard,FlipMart Fulfilled,True,0.962
SELL01352,Tiwari Enterprises,Telangana,Hyderabad,4.4,655,2023-08-23 21:20:52,Standard,Self Ship,True,0.775
SELL01353,Yadav Mart,Punjab,Jalandhar,4.0,708,2021-09-03 06:52:29,Platinum,Easy Ship,True,0.936
SELL01354,Bajaj Enterprises,Maharashtra,Pune,4.4,207,2021-07-11 14:42:01,Standard,FlipMart Fulfilled,True,0.86
SELL01355,Malhotra Mart,Maharashtra,Nashik,3.8,453,2022-10-18 11:38:01,Preferred,FlipMart Fulfilled,False,0.855
SELL01356,Banerjee Retail,Telangana,Hyderabad,3.9,380,2021-08-16 08:15:42,Preferred,FlipMart Fulfilled,True,0.85
SELL01357,Das Stores,Karnataka,Bengaluru,3.7,571,2021-08-07 23:29:09,Platinum,Easy Ship,True,0.907
SELL01358,Nair Stores,Maharashtra,Mumbai,3.8,485,2021-02-05 12:25:20,Preferred,Easy Ship,True,0.757
SELL01359,Reddy Retail,Madhya Pradesh,Indore,3.1,66,2022-06-23 16:49:12,Preferred,FlipMart Fulfilled,True,0.903
SELL01360,Garg Enterprises,Maharashtra,Nagpur,4.0,20,2022-02-01 06:38:45,Preferred,FlipMart Fulfilled,True,0.96
SELL01361,Das Stores,West Bengal,Howrah,3.8,674,2021-11-15 00:25:43,Standard,FlipMart Fulfilled,True,0.905
SELL01362,Joshi Retail,Tamil Nadu,Chennai,3.4,337,2022-12-01 14:49:50,Standard,Easy Ship,True,0.939
SELL01363,Mishra Mart,Telangana,Karimnagar,3.1,330,2023-08-05 20:18:12,Standard,FlipMart Fulfilled,True,0.848
SELL01364,Kumar Enterprises,Telangana,Karimnagar,3.5,736,2022-01-27 00:08:07,Preferred,FlipMart Fulfilled,True,0.949
SELL01365,Banerjee Mart,Maharashtra,Nashik,3.8,220,2024-03-05 01:57:05,Standard,Easy Ship,True,0.825
SELL01366,Reddy Retail,Punjab,Amritsar,3.3,723,2021-07-15 22:23:02,Standard,FlipMart Fulfilled,True,0.886
SELL01367,Kapoor Trading,Uttar Pradesh,Lucknow,4.6,739,2021-05-23 23:59:42,Standard,Easy Ship,True,0.821
SELL01368,Mishra Trading,Rajasthan,Udaipur,4.2,450,2023-07-29 08:17:03,Standard,FlipMart Fulfilled,True,0.858
SELL01369,Das Stores,Tamil Nadu,Coimbatore,3.3,418,2023-10-10 08:35:36,Preferred,FlipMart Fulfilled,True,0.903
SELL01370,Pandey Enterprises,Rajasthan,Jaipur,4.1,258,2022-06-01 22:22:53,Standard,FlipMart Fulfilled,True,0.797
SELL01371,Patel Mart,Kerala,Kozhikode,3.7,224,2023-02-07 11:31:12,Elite,FlipMart Fulfilled,True,0.811
SELL01372,Reddy Stores,West Bengal,Durgapur,3.8,676,2022-09-03 01:35:04,Standard,FlipMart Fulfilled,True,1.0
SELL01373,Iyer Stores,West Bengal,Durgapur,3.3,458,2023-06-08 14:59:05,Preferred,Easy Ship,False,0.842
SELL01374,Malhotra Trading,Karnataka,Mysuru,5.0,42,2023-04-24 13:39:15,Elite,FlipMart Fulfilled,True,0.9
SELL01375,Kapoor Trading,Madhya Pradesh,Jabalpur,3.6,356,2021-05-16 09:27:02,Standard,FlipMart Fulfilled,True,0.9
SELL01376,Kapoor Enterprises,Telangana,Karimnagar,2.8,537,2022-11-22 00:49:30,Preferred,Easy Ship,True,0.916
SELL01377,Bajaj Mart,Tamil Nadu,Madurai,4.5,390,2021-07-04 17:11:40,Standard,FlipMart Fulfilled,True,0.923
SELL01378,Mehta Trading,Karnataka,Bengaluru,3.9,225,2023-07-19 08:34:02,Standard,FlipMart Fulfilled,True,0.782
SELL01379,Reddy Stores,Madhya Pradesh,Bhopal,3.8,217,2023-03-29 21:09:52,Standard,FlipMart Fulfilled,True,0.792
SELL01380,Tiwari Retail,Tamil Nadu,Madurai,4.3,444,2021-09-17 01:27:48,Platinum,FlipMart Fulfilled,True,0.803
SELL01381,Das Trading,Maharashtra,Nashik,3.4,597,2021-04-24 06:08:51,Preferred,FlipMart Fulfilled,True,0.926
SELL01382,Joshi Stores,Tamil Nadu,Madurai,4.5,400,2023-11-04 11:10:13,Standard,FlipMart Fulfilled,True,0.849
SELL01383,Mishra Enterprises,Karnataka,Hubli,4.7,175,2023-12-11 16:55:17,Platinum,FlipMart Fulfilled,True,0.854
SELL01384,Pandey Stores,Tamil Nadu,Madurai,4.3,484,2021-11-25 08:32:20,Standard,Easy Ship,True,0.89
SELL01385,Banerjee Retail,Tamil Nadu,Salem,4.2,522,2024-01-04 04:01:29,Elite,FlipMart Fulfilled,False,0.825
SELL01386,Agarwal Enterprises,Delhi,Dwarka,4.1,577,2023-03-31 06:08:45,Preferred,FlipMart Fulfilled,True,0.855
SELL01387,Shah Enterprises,Tamil Nadu,Salem,4.3,226,2024-01-25 16:00:16,Platinum,FlipMart Fulfilled,False,1.0
SELL01388,Garg Enterprises,Maharashtra,Nashik,4.0,355,2022-05-13 08:26:19,Standard,FlipMart Fulfilled,False,0.863
SELL01389,Singh Retail,Tamil Nadu,Chennai,3.4,619,2022-07-18 16:54:29,Standard,FlipMart Fulfilled,False,0.954
SELL01390,Nair Trading,Kerala,Thiruvananthapuram,3.8,242,2022-03-26 11:40:59,Standard,FlipMart Fulfilled,True,0.868
SELL01391,Bajaj Stores,Kerala,Thiruvananthapuram,4.2,331,2022-01-13 00:51:36,Standard,FlipMart Fulfilled,False,0.745
SELL01392,Mehta Retail,Punjab,Patiala,2.8,607,2022-04-16 22:43:36,Standard,FlipMart Fulfilled,True,0.875
SELL01393,Kapoor Enterprises,Punjab,Ludhiana,4.4,461,2022-03-30 20:24:56,Standard,FlipMart Fulfilled,True,0.886
SELL01394,Joshi Trading,Tamil Nadu,Salem,3.9,272,2023-12-17 10:49:07,Elite,Self Ship,True,0.975
SELL01395,Yadav Enterprises,Karnataka,Mangaluru,3.3,543,2022-09-02 04:19:35,Standard,Self Ship,False,1.0
SELL01396,Rao Stores,Karnataka,Hubli,4.0,157,2021-03-29 20:26:06,Elite,FlipMart Fulfilled,True,0.963
SELL01397,Singh Stores,Punjab,Ludhiana,3.8,627,2021-05-16 13:53:52,Standard,FlipMart Fulfilled,True,0.85
SELL01398,Nair Stores,Madhya Pradesh,Jabalpur,3.9,63,2021-12-29 02:50:48,Standard,FlipMart Fulfilled,True,0.839
SELL01399,Verma Mart,West Bengal,Asansol,4.0,337,2022-09-05 18:13:45,Elite,FlipMart Fulfilled,True,0.884
SELL01400,Mishra Stores,Punjab,Patiala,3.8,290,2021-12-31 06:33:35,Standard,Easy Ship,True,1.0
SELL01401,Sharma Retail,Punjab,Ludhiana,3.0,378,2023-07-10 15:28:39,Standard,FlipMart Fulfilled,True,0.794
SELL01402,Singh Stores,Madhya Pradesh,Indore,2.4,70,2021-07-11 16:49:42,Standard,FlipMart Fulfilled,True,0.811
SELL01403,Mishra Enterprises,Kerala,Thiruvananthapuram,3.7,574,2023-05-20 06:26:18,Preferred,FlipMart Fulfilled,True,0.89
SELL01404,Singh Stores,Delhi,Lajpat Nagar,4.2,409,2021-01-03 16:54:18,Standard,Easy Ship,True,0.897
SELL01405,Shah Enterprises,Karnataka,Bengaluru,4.5,549,2022-03-21 05:17:09,Elite,FlipMart Fulfilled,True,0.914
SELL01406,Reddy Stores,Maharashtra,Pune,3.9,253,2022-08-04 23:09:52,Standard,FlipMart Fulfilled,True,0.929
SELL01407,Sharma Mart,West Bengal,Asansol,3.3,602,2023-06-10 16:20:50,Preferred,FlipMart Fulfilled,True,0.932
SELL01408,Reddy Retail,Karnataka,Mysuru,3.7,728,2023-03-04 17:31:25,Elite,FlipMart Fulfilled,True,0.944
SELL01409,Singh Trading,Uttar Pradesh,Lucknow,3.1,330,2021-10-25 06:05:49,Standard,FlipMart Fulfilled,True,0.943
SELL01410,Garg Trading,Maharashtra,Pune,2.6,664,2023-06-27 19:47:04,Preferred,Self Ship,True,0.956
SELL01411,Nair Mart,Uttar Pradesh,Agra,4.2,435,2021-06-16 03:11:25,Platinum,FlipMart Fulfilled,True,0.821
SELL01412,Yadav Enterprises,Karnataka,Bengaluru,4.2,154,2023-12-01 01:58:52,Elite,Self Ship,True,0.966
SELL01413,Reddy Enterprises,Delhi,New Delhi,3.5,170,2023-09-25 11:54:19,Elite,Self Ship,True,0.883
SELL01414,Sharma Retail,Tamil Nadu,Coimbatore,4.0,279,2022-06-24 17:00:18,Preferred,FlipMart Fulfilled,False,0.848
SELL01415,Kapoor Retail,Delhi,Dwarka,3.1,83,2022-03-17 09:36:31,Standard,FlipMart Fulfilled,True,0.873
SELL01416,Gupta Mart,West Bengal,Durgapur,3.5,490,2022-10-19 15:48:58,Standard,Easy Ship,True,0.871
SELL01417,Tiwari Enterprises,Telangana,Nizamabad,4.2,236,2022-10-24 18:54:48,Preferred,Easy Ship,True,0.707
SELL01418,Shah Stores,Punjab,Amritsar,4.6,760,2022-09-10 18:18:19,Elite,FlipMart Fulfilled,True,0.91
SELL01419,Nair Stores,Delhi,Rohini,4.0,366,2021-08-04 07:53:55,Preferred,FlipMart Fulfilled,True,1.0
SELL01420,Iyer Trading,Maharashtra,Nagpur,3.2,191,2022-07-11 02:17:22,Standard,Self Ship,True,0.875
SELL01421,Garg Retail,West Bengal,Kolkata,4.4,128,2023-12-25 17:08:44,Standard,Easy Ship,True,0.737
SELL01422,Mehta Trading,Rajasthan,Jaipur,3.2,453,2022-11-25 19:31:10,Standard,FlipMart Fulfilled,True,0.86
SELL01423,Agarwal Stores,Telangana,Nizamabad,3.5,469,2022-07-20 23:25:26,Elite,FlipMart Fulfilled,True,0.879
SELL01424,Malhotra Enterprises,Rajasthan,Kota,3.3,540,2021-03-23 01:30:46,Preferred,FlipMart Fulfilled,True,1.0
SELL01425,Patel Stores,Uttar Pradesh,Agra,4.3,255,2022-08-08 11:01:31,Standard,FlipMart Fulfilled,False,0.797
SELL01426,Gupta Enterprises,Kerala,Thrissur,4.1,79,2021-02-18 22:11:01,Preferred,Self Ship,True,0.854
SELL01427,Yadav Trading,West Bengal,Asansol,4.5,391,2023-02-03 15:09:55,Standard,Self Ship,True,0.947
SELL01428,Singh Stores,Karnataka,Mysuru,3.2,473,2022-10-09 06:50:07,Preferred,FlipMart Fulfilled,True,0.846
SELL01429,Joshi Retail,Uttar Pradesh,Lucknow,4.3,608,2022-05-02 13:56:40,Standard,Self Ship,True,0.857
SELL01430,Singh Mart,Tamil Nadu,Coimbatore,4.1,478,2022-07-01 18:05:07,Standard,FlipMart Fulfilled,True,0.866
SELL01431,Mishra Retail,Delhi,Dwarka,2.7,602,2024-01-03 01:47:10,Standard,FlipMart Fulfilled,True,0.776
SELL01432,Mishra Mart,West Bengal,Howrah,4.6,186,2023-04-04 20:06:27,Standard,FlipMart Fulfilled,True,0.847
SELL01433,Joshi Mart,Gujarat,Surat,3.7,93,2021-01-28 14:41:05,Standard,Self Ship,True,0.835
SELL01434,Rao Retail,Telangana,Nizamabad,4.9,737,2023-12-16 09:29:02,Preferred,FlipMart Fulfilled,True,0.804
SELL01435,Shah Retail,Maharashtra,Mumbai,5.0,378,2022-11-07 05:07:02,Preferred,FlipMart Fulfilled,True,0.764
SELL01436,Mehta Stores,Telangana,Hyderabad,3.3,351,2024-03-21 10:55:46,Platinum,FlipMart Fulfilled,True,0.888
SELL01437,Nair Retail,Punjab,Patiala,4.8,388,2023-05-06 07:58:07,Platinum,FlipMart Fulfilled,True,0.788
SELL01438,Kumar Mart,West Bengal,Asansol,3.5,632,2023-03-26 04:59:44,Standard,FlipMart Fulfilled,True,0.862
SELL01439,Yadav Mart,Kerala,Kochi,2.8,235,2023-01-09 07:33:41,Preferred,FlipMart Fulfilled,True,0.896
SELL01440,Banerjee Stores,Maharashtra,Pune,3.8,680,2021-02-02 03:45:32,Preferred,FlipMart Fulfilled,True,0.796
SELL01441,Kumar Trading,Rajasthan,Udaipur,4.1,180,2021-07-06 00:42:35,Standard,FlipMart Fulfilled,True,1.0
SELL01442,Patel Trading,Gujarat,Rajkot,2.7,246,2021-04-03 03:51:40,Standard,Easy Ship,True,0.989
SELL01443,Kapoor Stores,Uttar Pradesh,Lucknow,3.5,381,2022-03-10 02:06:34,Standard,FlipMart Fulfilled,True,0.785
SELL01444,Shah Stores,Tamil Nadu,Salem,4.3,253,2023-04-15 06:45:22,Preferred,FlipMart Fulfilled,False,1.0
SELL01445,Pandey Retail,Rajasthan,Jaipur,3.4,468,2023-07-10 14:06:29,Standard,FlipMart Fulfilled,True,0.891
SELL01446,Tiwari Enterprises,Madhya Pradesh,Bhopal,3.6,348,2022-09-25 10:47:43,Standard,FlipMart Fulfilled,True,0.856
SELL01447,Sharma Stores,Gujarat,Vadodara,2.9,739,2022-09-22 04:37:53,Standard,FlipMart Fulfilled,True,0.913
SELL01448,Rao Enterprises,Maharashtra,Nagpur,3.7,684,2023-10-07 13:38:47,Preferred,FlipMart Fulfilled,True,0.803
SELL01449,Shah Retail,Madhya Pradesh,Bhopal,3.7,667,2021-01-23 01:43:34,Standard,FlipMart Fulfilled,True,0.792
SELL01450,Nair Mart,Madhya Pradesh,Indore,3.6,349,2022-03-12 21:00:33,Standard,FlipMart Fulfilled,True,0.86
SELL01451,Agarwal Retail,Uttar Pradesh,Agra,2.7,686,2021-07-26 16:28:04,Preferred,Easy Ship,True,0.878
SELL01452,Rao Retail,Telangana,Karimnagar,3.5,549,2023-09-06 18:59:01,Elite,Easy Ship,True,0.977
SELL01453,Sharma Retail,Uttar Pradesh,Kanpur,4.7,651,2021-03-28 16:40:23,Standard,Self Ship,True,0.899
SELL01454,Malhotra Trading,Punjab,Jalandhar,3.2,469,2022-01-16 20:59:09,Standard,FlipMart Fulfilled,True,0.792
SELL01455,Kumar Enterprises,West Bengal,Kolkata,3.4,287,2023-09-13 20:03:27,Standard,Easy Ship,True,0.877
SELL01456,Gupta Stores,West Bengal,Asansol,3.4,360,2023-01-27 14:14:24,Preferred,Self Ship,True,0.898
SELL01457,Nair Mart,Maharashtra,Nagpur,3.4,474,2022-01-11 17:49:21,Elite,FlipMart Fulfilled,True,0.829
SELL01458,Verma Mart,Rajasthan,Jodhpur,2.9,228,2022-10-30 06:34:07,Platinum,Easy Ship,True,0.868
SELL01459,Sharma Stores,Madhya Pradesh,Indore,4.5,706,2024-02-09 09:33:51,Platinum,Easy Ship,True,0.777
SELL01460,Shah Trading,Rajasthan,Kota,4.5,90,2024-03-10 01:41:58,Standard,FlipMart Fulfilled,True,0.889
SELL01461,Gupta Enterprises,Punjab,Jalandhar,3.0,676,2023-04-17 05:07:15,Preferred,FlipMart Fulfilled,True,0.921
SELL01462,Yadav Enterprises,Tamil Nadu,Salem,3.6,52,2022-08-29 09:26:20,Standard,Easy Ship,True,0.837
SELL01463,Tiwari Retail,Telangana,Nizamabad,3.7,753,2022-03-19 20:45:26,Preferred,Self Ship,True,0.857
SELL01464,Yadav Trading,Maharashtra,Mumbai,4.8,780,2023-07-11 14:02:09,Elite,Self Ship,True,1.0
SELL01465,Bajaj Stores,Maharashtra,Nagpur,4.3,211,2023-09-11 12:46:35,Standard,Self Ship,True,0.922
SELL01466,Garg Stores,Delhi,Lajpat Nagar,3.9,484,2024-03-30 10:36:02,Platinum,Easy Ship,True,0.78
SELL01467,Bajaj Stores,Maharashtra,Nagpur,4.1,55,2024-02-11 11:06:45,Preferred,FlipMart Fulfilled,True,0.807
SELL01468,Das Trading,West Bengal,Kolkata,3.2,704,2022-12-06 20:02:42,Standard,FlipMart Fulfilled,True,0.979
SELL01469,Pandey Retail,Tamil Nadu,Chennai,4.1,650,2022-09-02 11:00:15,Platinum,FlipMart Fulfilled,True,0.967
SELL01470,Kumar Stores,Karnataka,Bengaluru,3.8,718,2023-05-11 06:50:29,Standard,Self Ship,True,0.873
SELL01471,Tiwari Enterprises,Rajasthan,Jodhpur,2.8,766,2022-03-07 22:24:27,Standard,Easy Ship,True,0.842
SELL01472,Gupta Mart,Karnataka,Mysuru,3.0,14,2024-01-01 01:44:00,Standard,Self Ship,True,0.863
SELL01473,Iyer Enterprises,Uttar Pradesh,Agra,4.3,368,2021-01-19 04:29:18,Standard,FlipMart Fulfilled,True,0.75
SELL01474,Mishra Trading,West Bengal,Asansol,4.0,709,2021-04-18 12:03:56,Elite,FlipMart Fulfilled,True,0.935
SELL01475,Kapoor Retail,Kerala,Thrissur,3.4,313,2022-08-09 22:33:36,Standard,Easy Ship,True,0.799
SELL01476,Yadav Enterprises,Delhi,Rohini,3.8,193,2023-07-13 06:29:10,Standard,Easy Ship,True,0.892
SELL01477,Banerjee Mart,West Bengal,Asansol,3.3,32,2023-03-10 07:22:10,Standard,FlipMart Fulfilled,True,0.963
SELL01478,Kumar Enterprises,Maharashtra,Mumbai,3.4,414,2023-12-13 00:56:44,Preferred,FlipMart Fulfilled,True,0.923
SELL01479,Banerjee Mart,Karnataka,Bengaluru,3.8,82,2023-10-26 00:06:22,Standard,Easy Ship,True,0.823
SELL01480,Kumar Mart,Gujarat,Rajkot,3.9,80,2023-12-09 11:58:53,Standard,FlipMart Fulfilled,True,0.896
SELL01481,Verma Stores,Punjab,Ludhiana,3.6,756,2023-06-03 03:30:36,Elite,Easy Ship,True,0.739
SELL01482,Patel Enterprises,Uttar Pradesh,Lucknow,3.8,643,2023-10-19 17:24:34,Preferred,Self Ship,True,0.851
SELL01483,Sharma Stores,Gujarat,Rajkot,4.6,555,2021-04-03 03:43:33,Standard,Easy Ship,True,0.868
SELL01484,Agarwal Enterprises,Maharashtra,Mumbai,4.1,96,2021-01-19 23:21:44,Platinum,Self Ship,True,0.854
SELL01485,Rao Mart,Tamil Nadu,Salem,4.1,242,2021-10-25 16:58:54,Elite,Self Ship,True,0.865
SELL01486,Malhotra Stores,Karnataka,Hubli,3.1,641,2023-12-12 00:29:57,Preferred,Self Ship,False,0.981
SELL01487,Gupta Retail,Gujarat,Surat,4.9,129,2022-09-06 01:30:36,Preferred,Self Ship,True,0.899
SELL01488,Shah Mart,Tamil Nadu,Salem,3.5,195,2022-05-14 12:12:03,Standard,FlipMart Fulfilled,True,0.789
SELL01489,Nair Mart,West Bengal,Asansol,4.4,6,2022-07-03 14:36:20,Standard,Easy Ship,True,0.906
SELL01490,Bajaj Retail,Gujarat,Ahmedabad,2.7,620,2023-10-09 09:09:50,Preferred,Easy Ship,True,0.837
SELL01491,Gupta Mart,Tamil Nadu,Salem,3.5,50,2022-07-28 04:36:53,Platinum,FlipMart Fulfilled,True,0.893
SELL01492,Malhotra Retail,Tamil Nadu,Chennai,3.6,287,2022-01-28 07:46:10,Platinum,FlipMart Fulfilled,True,0.847
SELL01493,Kumar Mart,Uttar Pradesh,Varanasi,4.6,342,2022-10-25 08:02:52,Standard,FlipMart Fulfilled,True,0.768
SELL01494,Tiwari Trading,Karnataka,Bengaluru,3.5,355,2024-01-19 15:31:55,Preferred,Easy Ship,True,0.889
SELL01495,Verma Mart,Telangana,Warangal,3.0,527,2023-05-29 02:17:21,Standard,FlipMart Fulfilled,True,0.97
